wid	txtid	inv_nr	cth_number	lnr	trans	text	text_tags	text_clean	subscr	matlect	num	sign	corr	deleted	added	ras	rasx	gap	note	link	mrp0sel	combined
21	Bo 8812	Bo 8812	523	4′	ME		<aGr>ME</aGr>	#ME#													1	{'lg': 'Hit', 'mrp1': 'MĒ@hundert@QUANcar@@', 'mrp2': 'MÛ@Wasser@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@', 'mrp3': 'ME=@nehmen@3SG.PRS@II.29.1@'}
22	Bo 8812	Bo 8812	523	4′	NINDA		<sGr>NINDA</sGr>	NINDA													1a 1b 	{'lg': 'Hit', 'mrp1': 'NINDA=@Brot@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@'}
23	Bo 8812	Bo 8812	523	4′	30		<num/>3<del_in/>0	3[0			<num/>3[0										2	{'lg': 'Hit', 'mrp1': '30=@Mondgott@{ a → DDN.HURR.ABS} { b → DN.NOM.SG(UNM)} { c → DN.ACC.SG(UNM)} { d → DN.GEN.SG(UNM)} { e → DN.D/L.SG(UNM)} { f → DN.ABL(UNM)} { g → DN.INS(UNM)} { h → DN.VOC.SG(UNM)}@35.10.2@D', 'mrp2': '30@30@@QUANcar@'}
24	Bo 8812	Bo 8812	523	5′			"<space c=""4""/>"	****														{'lg': 'Hit'}
25	Bo 8812	Bo 8812	523	5′			<del_fin/>	]														{'lg': 'Hit'}
26	Bo 8812	Bo 8812	523	5′	5		"<laes_in/><num/>5<corr c=""?""/><laes_fin/>"	⸢5⸣			<num/>5		"5<corr c=""?""/>"								1	{'lg': 'Hit', 'mrp1': '5@fünf@@QUANcar@'}
27	Bo 8812	Bo 8812	523	5′	ME		<aGr>ME</aGr>	#ME#													1	{'lg': 'Hit', 'mrp1': 'MĒ@hundert@QUANcar@@', 'mrp2': 'MÛ@Wasser@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@', 'mrp3': 'ME=@nehmen@3SG.PRS@II.29.1@'}
28	Bo 8812	Bo 8812	523	5′	kaḫarit		<d>NINDA</d>ka-a-ḫ<del_in/>a-ri-it	~NINDA~ka-a-ḫ[a-ri-it													1	{'lg': 'Hit', 'mrp1': 'gaḫar=i-@(Gebäck)@INS@2.1.1@(NINDA)'}
29	Bo 8812	Bo 8812	523	6′			"<space c=""5""/>"	*****														{'lg': 'Hit'}
30	Bo 8812	Bo 8812	523	6′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
31	Bo 8812	Bo 8812	523	6′	PA-RI-SI		<aGr><laes_in/>PA<laes_fin/>-RI-SI</aGr>	#⸢PA⸣-RI-SI#													1sg 	{'lg': 'Hit', 'mrp1': 'PARĪSU@(Hohlmaß)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
32	Bo 8812	Bo 8812	523	6′			<del_in/>	[														{'lg': 'Hit'}
0	Bo 9062	Bo 9062	523	Rs. IV 1′			<del_in/>	[														{'lg': 'Hit'}
1	Bo 9062	Bo 9062	523	Rs. IV 1′			"<space c=""40""/>"	****************************************														{'lg': 'Hit'}
2	Bo 9062	Bo 9062	523	Rs. IV 1′			<del_fin/>x<del_in/>	]x[													DEL	{'lg': 'Hit'}
3	Bo 9062	Bo 9062	523	Rs. IV 2′			<del_in/>	[														{'lg': 'Hit'}
4	Bo 9062	Bo 9062	523	Rs. IV 2′			"<space c=""34""/>"	**********************************														{'lg': 'Hit'}
5	Bo 9062	Bo 9062	523	Rs. IV 2′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
6	Bo 9062	Bo 9062	523	Rs. IV 2′			"<laes_in/><c type=""sign""/>ne<corr c=""?""/><laes_fin/>"	⸢ne⸣				"<c type=""sign""/>ne⸣"	"ne<corr c=""?""/>"									{'lg': 'Hit'}
7	Bo 9062	Bo 9062	523	Rs. IV 2′			<del_in/>	[														{'lg': 'Hit'}
8	Bo 9062	Bo 9062	523	Rs. IV 3′			<del_in/>	[														{'lg': 'Hit'}
9	Bo 9062	Bo 9062	523	Rs. IV 3′			"<space c=""33""/>"	*********************************														{'lg': 'Hit'}
10	Bo 9062	Bo 9062	523	Rs. IV 3′			<del_fin/>	]														{'lg': 'Hit'}
11	Bo 9062	Bo 9062	523	Rs. IV 3′	BÁN		<sGr>BÁN</sGr>	BÁN													1a 	{'lg': 'Hit', 'mrp1': 'BÁN=@Hohlmaß (sūtu)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
12	Bo 9062	Bo 9062	523	Rs. IV 3′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
13	Bo 9062	Bo 9062	523	Rs. IV 3′	wakšur	wa-ak-š	wa-ak-š<del_in/>ur	wa-ak-š[ur													1a 2a 	{'lg': 'Hit', 'mrp1': 'wakš=ur@(Maßeinheit)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF}@14.1.2@', 'mrp2': 'wakš=ur@(Gefäß)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF}@14.1.2@DUG/URUDU'}
14	Bo 9062	Bo 9062	523	Rs. IV 4′			<del_in/>	[														{'lg': 'Hit'}
15	Bo 9062	Bo 9062	523	Rs. IV 4′			"<space c=""20""/>"	********************														{'lg': 'Hit'}
16	Bo 9062	Bo 9062	523	Rs. IV 4′	wakšur	wa-ak	wa-ak<del_fin/>-šur	wa-ak]-šur													1a 2a 	{'lg': 'Hit', 'mrp1': 'wakš=ur@(Maßeinheit)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF}@14.1.2@', 'mrp2': 'wakš=ur@(Gefäß)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF}@14.1.2@DUG/URUDU'}
17	Bo 9062	Bo 9062	523	Rs. IV 4′	Ì.DU₁₀.GA		<sGr>Ì.DU₁₀.GA</sGr>	Ì.DU₁₀.GA													1a 	{'lg': 'Hit', 'mrp1': 'Ì.DU₁₀.GA=@Feinöl@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
18	Bo 9062	Bo 9062	523	Rs. IV 4′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
19	Bo 9062	Bo 9062	523	Rs. IV 4′	SA₂₀-A-TÙ		"<aGr>SA₂₀-<laes_in/>A<laes_fin/>-<del_in/>TÙ</aGr><corr c=""?""/>"	#SA₂₀-⸢A⸣-[TÙ#					"[TÙ~<corr c=""?""/>"								1a 	{'lg': 'Hit', 'mrp1': 'SŪTU@(Hohlmaß)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
20	Bo 9062	Bo 9062	523	Rs. IV 5′			<del_in/>	[														{'lg': 'Hit'}
21	Bo 9062	Bo 9062	523	Rs. IV 5′			"<space c=""29""/>"	*****************************														{'lg': 'Hit'}
22	Bo 9062	Bo 9062	523	Rs. IV 5′			<del_fin/>	]														{'lg': 'Hit'}
23	Bo 9062	Bo 9062	523	Rs. IV 5′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
24	Bo 9062	Bo 9062	523	Rs. IV 5′	NAM-MA-AN-DU		<aGr>NAM-MA-AN-DU</aGr>	#NAM-MA-AN-DU#													1a 	{'lg': 'Hit', 'mrp1': 'NAMADDU@(Gefäß)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@(DUG)'}
25	Bo 9062	Bo 9062	523	Rs. IV 5′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
26	Bo 9062	Bo 9062	523	Rs. IV 5′		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
27	Bo 9062	Bo 9062	523	Rs. IV 6′			<del_in/>	[														{'lg': 'Hit'}
28	Bo 9062	Bo 9062	523	Rs. IV 6′			"<space c=""24""/>"	************************														{'lg': 'Hit'}
29	Bo 9062	Bo 9062	523	Rs. IV 6′			<del_fin/>	]														{'lg': 'Hit'}
30	Bo 9062	Bo 9062	523	Rs. IV 6′	½		<num/>½	½			<num/>½										1	{'lg': 'Hit', 'mrp1': '½@ein halb@@QUANcar@'}
31	Bo 9062	Bo 9062	523	Rs. IV 6′	SA₂₀-A-TÙ		<aGr><laes_in/>SA₂₀<laes_fin/>-A-<laes_in/>TÙ<laes_fin/></aGr>	#⸢SA₂₀⸣-A-⸢TÙ⸣#													1a 	{'lg': 'Hit', 'mrp1': 'SŪTU@(Hohlmaß)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
32	Bo 9062	Bo 9062	523	Rs. IV 6′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
33	Bo 9062	Bo 9062	523	Rs. IV 6′	ḫazilaš	ḫa-zi-	ḫa-zi-<laes_in/>la<laes_fin/>-a<del_in/>š	ḫa-zi-⸢la⸣-a[š													2a 	{'lg': 'Hit', 'mrp1': 'ḫazzil=a-@(Hohlmaß)@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@', 'mrp2': 'ḫazil=a-@(Hohlmaß)@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@'}
34	Bo 9062	Bo 9062	523	Rs. IV 7′			<del_in/>	[														{'lg': 'Hit'}
35	Bo 9062	Bo 9062	523	Rs. IV 7′			"<space c=""21""/>"	*********************														{'lg': 'Hit'}
36	Bo 9062	Bo 9062	523	Rs. IV 7′			<del_fin/>	]														{'lg': 'Hit'}
37	Bo 9062	Bo 9062	523	Rs. IV 7′	½		<num/>½	½			<num/>½										1	{'lg': 'Hit', 'mrp1': '½@ein halb@@QUANcar@'}
38	Bo 9062	Bo 9062	523	Rs. IV 7′	UP-NU		<aGr>UP-NU</aGr>	#UP-NU#													1a 	{'lg': 'Hit', 'mrp1': 'UPNU@Hand@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
39	Bo 9062	Bo 9062	523	Rs. IV 7′	ZÌ.DA		"<sGr><laes_in/>ZÌ.DA</sGr><corr c=""?""/><sGr><laes_fin/></sGr>"	⸢ZÌ.DA⸣					"DA<corr c=""?""/>"								1a 	{'lg': 'Hit', 'mrp1': 'ZÌ.DA=@Mehl@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
40	Bo 9062	Bo 9062	523	Rs. IV 7′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
41	Bo 9062	Bo 9062	523	Rs. IV 7′	ḫazilaš		<laes_in/>ḫa-zi-la-aš<laes_fin/>	⸢ḫa-zi-la-aš⸣													2a 	{'lg': 'Hit', 'mrp1': 'ḫazzil=a-@(Hohlmaß)@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@', 'mrp2': 'ḫazil=a-@(Hohlmaß)@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@'}
42	Bo 9062	Bo 9062	523	Rs. IV 7′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
43	Bo 9062	Bo 9062	523	Rs. IV 7′	BÁN		<sGr>BÁN</sGr>	BÁN													1a 	{'lg': 'Hit', 'mrp1': 'BÁN=@Hohlmaß (sūtu)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
44	Bo 9062	Bo 9062	523	Rs. IV 7′			<del_in/>	[														{'lg': 'Hit'}
45	Bo 9062	Bo 9062	523	Rs. IV 8′			<del_in/>	[														{'lg': 'Hit'}
46	Bo 9062	Bo 9062	523	Rs. IV 8′			"<space c=""19""/>"	*******************														{'lg': 'Hit'}
47	Bo 9062	Bo 9062	523	Rs. IV 8′			<del_fin/>	]														{'lg': 'Hit'}
48	Bo 9062	Bo 9062	523	Rs. IV 8′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
49	Bo 9062	Bo 9062	523	Rs. IV 8′	tarnaš	tar-na-aš	tar-na-aš	tar-na-aš													2a 	{'lg': 'Hit', 'mrp1': 'tarn=a-@kleines Hohlmaß@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@', 'mrp2': 'tarn=a-@kleines Hohlmaß@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@', 'mrp3': 'tarn=a-@lassen@{ a → 3SG.PST} { b → 2SG.PST}@II.3@'}
50	Bo 9062	Bo 9062	523	Rs. IV 8′	ḫaššikkan		<d>GIŠ</d>ḫa-aš-ši-ik-<laes_in/>kán<laes_fin/>	~GIŠ~ḫa-aš-ši-ik-⸢kán⸣													1a 	{'lg': 'Hit', 'mrp1': 'ḫaššikk=a-@(Obstbaum und seine Frucht?)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF}@1.2@GIŠ'}
51	Bo 9062	Bo 9062	523	Rs. IV 8′			<del_in/>	[														{'lg': 'Hit'}
52	Bo 9062	Bo 9062	523	Rs. IV 9′			<del_in/>	[														{'lg': 'Hit'}
53	Bo 9062	Bo 9062	523	Rs. IV 9′			"<space c=""17""/>"	*****************														{'lg': 'Hit'}
54	Bo 9062	Bo 9062	523	Rs. IV 9′	~zuti		"<del_fin/>-zu-<laes_in/>ti<corr c=""?""/><laes_fin/>"	]-zu-⸢ti⸣					"⸢ti<corr c=""?""/>"								DEL	{'lg': 'Hit'}
55	Bo 9062	Bo 9062	523	Rs. IV 9′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
56	Bo 9062	Bo 9062	523	Rs. IV 9′	kureššar		<d>TÚG</d>ku-re-eš-<laes_in/>šar<laes_fin/>	~TÚG~ku-re-eš-⸢šar⸣													1a 	{'lg': 'Hit', 'mrp1': 'kur=eššar@abgeschnittener Stoff@{ a → NOM.SG.N} { b → ACC.SG.N} { c → NOM.PL.N} { d → ACC.PL.N} { e → STF}@14.3@(TÚG)'}
57	Bo 9062	Bo 9062	523	Rs. IV 9′	SA₅		<sGr>SA₅</sGr>	SA₅													1a 	{'lg': 'Hit', 'mrp1': 'SA₅=@rot@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
58	Bo 9062	Bo 9062	523	Rs. IV 9′			<del_in/>	[														{'lg': 'Hit'}
59	Bo 9062	Bo 9062	523	Rs. IV 10′			<del_in/>	[														{'lg': 'Hit'}
60	Bo 9062	Bo 9062	523	Rs. IV 10′			"<space c=""17""/>"	*****************														{'lg': 'Hit'}
61	Bo 9062	Bo 9062	523	Rs. IV 10′	~alaš		<del_fin/>-a-la-aš	]-a-la-aš													DEL	{'lg': 'Hit'}
62	Bo 9062	Bo 9062	523	Rs. IV 10′	ZA.GÌN		<d>NA₄</d><sGr>ZA.GÌN</sGr>	~NA₄~ZA.GÌN													1a 	{'lg': 'Hit', 'mrp1': 'ZA.GÌN=@blau@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(NA₄)', 'mrp2': 'ZA.GÌN=@Lapislazuli@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.2@(NA₄)'}
63	Bo 9062	Bo 9062	523	Rs. IV 10′	I-NA zaratna		<aGr>I-NA</aGr> <d>ḪUR.SAG</d>za-ra-at-n<del_in/>a	#I-NA# ~ḪUR.SAG~za-ra-at-n[a													1a 	{'lg': 'Hit', 'mrp1': 'zaratn=a-@Zaratna@{ a → …:D/L} { b → …:ABL}@39.2@ḪUR.SAG', 'mrp2': 'zaratn=a-@Zaratna@{ a → …:D/L} { b → …:ABL}@39.2 += ma@CNJctr@@ḪUR.SAG'}
64	Bo 9062	Bo 9062	523	Rs. IV 11′			<del_in/>	[														{'lg': 'Hit'}
65	Bo 9062	Bo 9062	523	Rs. IV 11′			"<space c=""16""/>"	****************														{'lg': 'Hit'}
66	Bo 9062	Bo 9062	523	Rs. IV 11′	~na		"<del_fin/>-<laes_in/>na<corr c=""?""/><laes_fin/>"	]-⸢na⸣					"⸢na<corr c=""?""/>"								DEL	{'lg': 'Hit'}
67	Bo 9062	Bo 9062	523	Rs. IV 11′	A-NA IŠTAR		<aGr>A-NA</aGr> <d>D</d><aGr>IŠTAR</aGr>	#A-NA# ~D~#IŠTAR#													1a 	{'lg': 'Hit', 'mrp1': 'IŠTAR@Ištar@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@@D'}
68	Bo 9062	Bo 9062	523	Rs. IV 11′	IŠ-TU É		<aGr>IŠ-TU</aGr> <sGr>É</sGr>	#IŠ-TU# É													1a 	{'lg': 'Hit', 'mrp1': 'É=@Haus@{ a → …:ABL} { b → …:INS}@28.16@'}
69	Bo 9062	Bo 9062	523	Rs. IV 11′	ḫuḫḫaš	ḫu-uḫ-ḫa-aš	ḫu-uḫ-ḫa-aš	ḫu-uḫ-ḫa-aš													1b	{'lg': 'Hit', 'mrp1': 'ḫuḫḫ=a-@Großvater@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@1.1@'}
70	Bo 9062	Bo 9062	523	Rs. IV 11′			<del_in/>	[														{'lg': 'Hit'}
71	Bo 9062	Bo 9062	523	Rs. IV 12′			<del_in/>	[														{'lg': 'Hit'}
72	Bo 9062	Bo 9062	523	Rs. IV 12′			"<space c=""15""/>"	***************														{'lg': 'Hit'}
73	Bo 9062	Bo 9062	523	Rs. IV 12′			<del_fin/>	]														{'lg': 'Hit'}
74	Bo 9062	Bo 9062	523	Rs. IV 12′	ZÌ.DA		<laes_in/><sGr>ZÌ.DA</sGr>	⸢ZÌ.DA													1a 	{'lg': 'Hit', 'mrp1': 'ZÌ.DA=@Mehl@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
75	Bo 9062	Bo 9062	523	Rs. IV 12′	ZÍZ		<sGr>ZÍZ</sGr><laes_fin/>	ZÍZ⸣													1a 	{'lg': 'Hit', 'mrp1': 'ZÍZ=@Emmer@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.3@'}
76	Bo 9062	Bo 9062	523	Rs. IV 12′	½		<num/>½	½			<num/>½										1	{'lg': 'Hit', 'mrp1': '½@ein halb@@QUANcar@'}
77	Bo 9062	Bo 9062	523	Rs. IV 12′	SA₂₀-A-TÙ		<aGr>SA₂₀-A-TÙ</aGr>	#SA₂₀-A-TÙ#													1a 	{'lg': 'Hit', 'mrp1': 'SŪTU@(Hohlmaß)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
78	Bo 9062	Bo 9062	523	Rs. IV 12′	AR-SÀ-NA		<aGr>AR-SÀ-NA</aGr>	#AR-SÀ-NA#													1a 	{'lg': 'Hit', 'mrp1': 'ARSĀNU@Gerstengrütze@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → GEN.SG(UNM)} { d → D/L.SG(UNM)} { e → ALL(UNM)} { f → ABL(UNM)} { g → INS(UNM)} { h → VOC.SG(UNM)}@@'}
79	Bo 9062	Bo 9062	523	Rs. IV 12′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
80	Bo 9062	Bo 9062	523	Rs. IV 12′	UP-NU		<aGr>UP-NU</aGr>	#UP-NU#													1a 	{'lg': 'Hit', 'mrp1': 'UPNU@Hand@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
81	Bo 9062	Bo 9062	523	Rs. IV 12′	GÚ.GAL		<sGr>GÚ.GAL</sGr>	GÚ.GAL													1a 	{'lg': 'Hit', 'mrp1': 'GÚ.GAL=@Kichererbse@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
82	Bo 9062	Bo 9062	523	Rs. IV 12′			<del_in/>	[														{'lg': 'Hit'}
83	Bo 9062	Bo 9062	523	Rs. IV 13′			<del_in/>	[														{'lg': 'Hit'}
84	Bo 9062	Bo 9062	523	Rs. IV 13′			"<space c=""14""/>"	**************														{'lg': 'Hit'}
85	Bo 9062	Bo 9062	523	Rs. IV 13′			<del_fin/>	]														{'lg': 'Hit'}
86	Bo 9062	Bo 9062	523	Rs. IV 13′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
87	Bo 9062	Bo 9062	523	Rs. IV 13′	KAŠ.LÀL		<sGr>KAŠ.LÀL</sGr>	KAŠ.LÀL													1a 	{'lg': 'Hit', 'mrp1': 'KAŠ.LÀL=@Honig-Bier@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
88	Bo 9062	Bo 9062	523	Rs. IV 13′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
